host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,price,price_gte_150,price_category
0,0,Roxbury,42.325872,-71.07755316,House,Shared room,1,1,1,1,Couch,9,1,0,1,3,28,93,strict,22,0,lte_$75
0,0,Roxbury,42.32599705,-71.0787737,Apartment,Shared room,2,1.5,1,1,Futon,10,1,25,1,6,30,93,strict,41,0,lte_$75
0,1,Roxbury,42.32172827,-71.07460812,House,Shared room,2,1,1,2,Real Bed,11,1,0,2,0,0,,flexible,100,0,btw_$75-$150
0,1,Roxbury,42.3298085,-71.09559469,House,Private room,2,1,1,1,Real Bed,7,2,0,3,36,2636,91,strict,145,0,btw_$75-$150
0,1,Roxbury,42.33631543,-71.0843746,Apartment,Private room,2,1,1,1,Real Bed,11,2,25,3,60,863,89,strict,132,0,btw_$75-$150
0,1,Roxbury,42.32656999,-71.08279766,Bed & Breakfast,Private room,2,1,1,2,Real Bed,15,1,30,1,173,1019,87,moderate,65,0,lte_$75
0,1,Roxbury,42.34000152,-71.08129895,Apartment,Entire home/apt,4,1,1,2,Real Bed,12,1,0,2,27,455,85,strict,167,1,btw_$151-$225
0,1,Roxbury,42.3332953,-71.07815404,Condominium,Private room,1,1.5,1,1,Real Bed,14,1,20,30,1,0,100,strict,75,0,lte_$75
1,1,Roxbury,42.32685152,-71.09354562,Apartment,Private room,2,2,1,1,Real Bed,13,1,20,1,31,98,97,moderate,80,0,btw_$75-$150
0,1,Roxbury,42.33778383,-71.07967634,Apartment,Entire home/apt,6,1,2,3,Real Bed,10,1,0,2,52,1044,84,strict,265,1,gte_226
0,1,Roxbury,42.3382399,-71.08171734,Apartment,Entire home/apt,4,1,1,2,Real Bed,9,2,0,2,55,1540,85,strict,150,1,btw_$75-$150
0,1,Roxbury,42.32561122,-71.08131716,House,Private room,2,1,1,1,Real Bed,8,1,0,1,8,274,83,moderate,59,0,lte_$75
0,1,Roxbury,42.32819244,-71.09404877,House,Private room,2,1,1,1,Real Bed,10,1,0,3,14,972,94,strict,165,1,btw_$151-$225
0,1,Roxbury,42.32106314,-71.07531901,Entire Floor,Private room,2,1,1,2,Real Bed,16,1,0,2,0,0,,flexible,100,0,btw_$75-$150
0,1,Roxbury,42.32852348,-71.09539244,Apartment,Entire home/apt,4,1,1,1,Real Bed,9,2,10,3,23,1336,95,strict,195,1,btw_$151-$225
0,1,Roxbury,42.33903881,-71.0810442,Apartment,Entire home/apt,6,1,2,2,Real Bed,7,1,0,2,49,1152,89,strict,275,1,gte_226
0,1,Roxbury,42.33032267,-71.08009632,Apartment,Entire home/apt,5,1,2,2,Real Bed,16,1,0,1,1,0,60,moderate,225,1,btw_$151-$225
0,0,Roxbury,42.32807881,-71.09619934,Apartment,Entire home/apt,4,1,0,1,Pull-out Sofa,13,1,20,2,21,118,97,moderate,109,0,btw_$75-$150
0,1,Roxbury,42.32642042,-71.09013271,Apartment,Private room,1,1,1,1,Real Bed,20,1,30,3,25,910,97,strict,85,0,btw_$75-$150
0,1,Roxbury,42.32496967,-71.08948888,Apartment,Private room,1,1,1,1,Real Bed,16,1,30,4,23,1051,93,strict,75,0,lte_$75
0,0,Roxbury,42.32678672,-71.07701299,House,Private room,2,1,1,1,Real Bed,9,1,45,5,0,0,,flexible,75,0,lte_$75
0,0,Roxbury,42.31643567,-71.09391225,House,Private room,1,2,1,1,Futon,18,1,20,7,1,0,100,flexible,65,0,lte_$75
0,1,Roxbury,42.33814027,-71.08000806,Apartment,Entire home/apt,4,,1,1,Real Bed,8,1,0,2,54,1526,82,strict,167,1,btw_$151-$225
0,0,Roxbury,42.3290909,-71.0945725,Apartment,Entire home/apt,4,1,1,2,Real Bed,20,2,20,2,81,685,92,moderate,159,1,btw_$151-$225
0,0,Roxbury,42.34077279,-71.08217537,Apartment,Entire home/apt,2,1,0,1,Real Bed,18,1,0,2,0,0,,strict,190,1,btw_$151-$225
1,1,Roxbury,42.33690762,-71.0774773,Apartment,Private room,2,1,1,1,Real Bed,19,2,0,1,57,200,96,flexible,95,0,btw_$75-$150
0,1,Roxbury,42.33539829,-71.08259403,Apartment,Private room,2,1,1,1,Real Bed,8,1,25,1,18,419,83,moderate,65,0,lte_$75
0,1,Roxbury,42.32955197,-71.09324127,House,Private room,2,2,1,2,Real Bed,21,1,0,1,80,355,88,strict,99,0,btw_$75-$150
0,1,Roxbury,42.33909994,-71.08055574,Apartment,Entire home/apt,4,1,2,2,Real Bed,10,1,0,2,0,0,,flexible,148,0,btw_$75-$150
1,1,Roxbury,42.32952729,-71.09198969,Apartment,Entire home/apt,2,1,1,1,Real Bed,16,1,30,2,163,652,96,moderate,135,0,btw_$75-$150
0,0,Roxbury,42.33423601,-71.07488605,Condominium,Entire home/apt,2,1,1,2,Real Bed,13,1,30,1,15,118,97,strict,100,0,btw_$75-$150
0,1,Roxbury,42.33588188,-71.08310262,Apartment,Private room,2,1,1,1,Real Bed,10,1,25,3,9,410,84,moderate,65,0,lte_$75
0,0,Roxbury,42.33157602,-71.09334761,Condominium,Entire home/apt,4,1,1,2,Real Bed,15,1,0,1,0,0,,flexible,140,0,btw_$75-$150
1,1,Roxbury,42.32552766,-71.09404138,Apartment,Entire home/apt,14,2,3,9,Real Bed,19,12,15,1,1,0,100,flexible,536,1,gte_226
0,1,Roxbury,42.32954061,-71.09312837,House,Private room,2,2,1,1,Real Bed,22,1,0,1,87,353,88,strict,99,0,btw_$75-$150
0,0,Roxbury,42.33418301,-71.08132919,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,2,50,1,32,92,98,strict,135,0,btw_$75-$150
0,1,Roxbury,42.32295992,-71.06985375,House,Private room,4,1,1,2,Real Bed,18,1,19,1,42,146,82,moderate,89,0,btw_$75-$150
0,1,Roxbury,42.31740245,-71.073612,Apartment,Private room,2,1,1,1,Real Bed,9,1,80,1,2,5,80,flexible,100,0,btw_$75-$150
0,1,Roxbury,42.32584185,-71.0892685,Apartment,Private room,1,1,1,1,Real Bed,15,1,15,2,112,2067,95,strict,75,0,lte_$75
0,1,Roxbury,42.3246478,-71.0886937,Apartment,Private room,2,0,1,1,Real Bed,12,1,30,2,12,754,100,strict,90,0,btw_$75-$150
0,1,Roxbury,42.34022256,-71.08298071,Apartment,Entire home/apt,2,1,0,1,Real Bed,10,1,0,2,8,35,70,strict,94,0,btw_$75-$150
0,1,Roxbury,42.33000609,-71.09193884,Apartment,Entire home/apt,2,1,1,1,Real Bed,8,1,0,2,4,14,100,moderate,125,0,btw_$75-$150
0,0,Roxbury,42.32103677,-71.07457879,Bed & Breakfast,Private room,2,,1,,Real Bed,14,1,20,1,10,39,58,strict,60,0,lte_$75
0,1,Roxbury,42.3301821,-71.09337406,House,Private room,2,2,1,2,Real Bed,21,1,0,1,81,361,86,strict,99,0,btw_$75-$150
0,1,Roxbury,42.33473045,-71.0769275,Apartment,Entire home/apt,4,1,0,2,Futon,23,1,22,1,46,647,85,moderate,100,0,btw_$75-$150
0,1,Roxbury,42.33040617,-71.08009649,Apartment,Private room,2,1,1,1,Real Bed,18,1,0,1,1,0,80,moderate,92,0,btw_$75-$150
0,1,Roxbury,42.32509557,-71.09621957,Apartment,Entire home/apt,4,1,1,1,Real Bed,19,4,25,2,55,208,97,moderate,100,0,btw_$75-$150
0,0,Roxbury,42.31876982,-71.07760194,House,Private room,2,,1,,Real Bed,14,1,20,1,14,64,62,flexible,60,0,lte_$75
0,1,Roxbury,42.33031844,-71.09405535,Apartment,Entire home/apt,4,1,0,2,Real Bed,16,2,5,3,13,341,97,strict,170,1,btw_$151-$225
0,1,Roxbury,42.31633899,-71.07923884,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,30,1,0,100,strict,33,0,lte_$75
0,1,Roxbury,42.32535455,-71.08133427,Apartment,Private room,2,1,1,1,Real Bed,10,1,0,2,0,0,,moderate,75,0,lte_$75
0,0,Roxbury,42.33891849,-71.08396839,Apartment,Private room,1,1,1,1,Real Bed,8,1,0,1,3,17,80,flexible,52,0,lte_$75
1,1,Roxbury,42.32634611,-71.06907965,House,Private room,1,1,1,1,Real Bed,20,1,25,2,1,0,100,strict,78,0,btw_$75-$150
0,1,Roxbury,42.33713489,-71.08381332,Apartment,Entire home/apt,8,2,3,5,Real Bed,14,5,20,5,9,296,78,strict,350,1,gte_226
0,0,Roxbury,42.32559243,-71.09739571,Apartment,Entire home/apt,8,1,3,4,Real Bed,5,6,50,1,5,43,88,strict,236,1,gte_226
0,1,Roxbury,42.33832831,-71.08132466,Apartment,Entire home/apt,7,2,3,3,Real Bed,9,1,0,2,60,1048,85,strict,330,1,gte_226
0,1,Roxbury,42.33767173,-71.08033835,Apartment,Entire home/apt,6,2,3,3,Real Bed,12,1,0,2,43,523,88,strict,300,1,gte_226
0,1,Roxbury,42.32584885,-71.09636804,House,Private room,2,1,1,1,Real Bed,10,1,15,1,1,0,100,strict,60,0,lte_$75
0,1,Roxbury,42.32333473,-71.09584194,House,Entire home/apt,4,1,2,2,Real Bed,12,4,25,2,44,152,94,moderate,150,1,btw_$75-$150
0,0,Roxbury,42.3377711,-71.08090101,Townhouse,Private room,2,1,1,1,Real Bed,23,1,0,1,54,290,87,flexible,83,0,btw_$75-$150
0,1,Roxbury,42.3261082,-71.08181295,Bed & Breakfast,Private room,4,1,1,1,Real Bed,13,1,30,1,156,1019,86,moderate,65,0,lte_$75
0,1,Roxbury,42.31391431,-71.09274009,Apartment,Private room,2,1,1,2,Real Bed,16,2,20,3,24,319,89,strict,55,0,lte_$75
0,0,Roxbury,42.32446332,-71.08605944,House,Entire home/apt,6,1,2,2,Real Bed,16,1,0,2,7,34,94,moderate,120,0,btw_$75-$150
0,1,Roxbury,42.32392155,-71.07958213,Apartment,Entire home/apt,6,1,2,5,Real Bed,16,4,44,1,0,0,,moderate,120,0,btw_$75-$150
0,1,Roxbury,42.31111498,-71.08654091,House,Entire home/apt,10,3.5,3,5,Real Bed,21,6,100,4,7,569,84,strict,450,1,gte_226
0,1,Roxbury,42.31610827,-71.07411924,Apartment,Private room,1,1,1,1,Real Bed,8,1,0,1,8,297,100,flexible,90,0,btw_$75-$150
0,0,Roxbury,42.32479604,-71.09341289,House,Entire home/apt,8,3.5,3,4,Real Bed,14,1,0,2,3,132,100,flexible,350,1,gte_226
0,0,Roxbury,42.31768371,-71.08876226,Apartment,Private room,2,1,1,1,Real Bed,17,1,0,5,0,0,,flexible,45,0,lte_$75
0,1,Roxbury,42.32527568,-71.08100201,Apartment,Entire home/apt,8,1,2,2,Real Bed,16,4,30,1,34,368,83,moderate,179,1,btw_$151-$225
0,1,Roxbury,42.3396214,-71.08188076,Apartment,Private room,2,1,1,1,Real Bed,10,1,20,1,2,12,100,flexible,130,0,btw_$75-$150
0,1,Roxbury,42.31434404,-71.0735016,House,Private room,2,1,1,1,Real Bed,8,1,10,3,88,1778,93,strict,60,0,lte_$75
0,0,Roxbury,42.3128902,-71.08315548,House,Entire home/apt,2,1,0,1,Real Bed,13,1,8,1,82,393,95,moderate,110,0,btw_$75-$150
0,0,Roxbury,42.324039,-71.07999509,House,Private room,2,0.5,1,1,Pull-out Sofa,12,1,0,1,1,0,80,flexible,75,0,lte_$75
0,0,Roxbury,42.32923125,-71.07975836,House,Private room,2,1.5,1,3,Real Bed,9,2,50,2,91,741,87,strict,120,0,btw_$75-$150
0,0,Roxbury,42.33351967,-71.07427293,Apartment,Private room,2,1,1,1,Real Bed,28,1,0,1,9,192,83,moderate,60,0,lte_$75
0,0,Roxbury,42.32770254,-71.09341583,Apartment,Private room,1,2,1,1,Futon,7,1,0,2,3,28,73,flexible,55,0,lte_$75
0,1,Roxbury,42.30956345,-71.0870909,House,Private room,1,1.5,1,1,Real Bed,18,0,0,10,0,0,,moderate,49,0,lte_$75
0,1,Roxbury,42.32994061,-71.09350511,Apartment,Entire home/apt,4,1,1,2,Real Bed,17,2,8,3,47,2485,95,strict,195,1,btw_$151-$225
0,1,Roxbury,42.32738352,-71.09471433,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,2,7,68,100,flexible,114,0,btw_$75-$150
0,0,Roxbury,42.33979347,-71.08226443,Apartment,Private room,2,1,1,1,Real Bed,9,1,0,1,0,0,,flexible,75,0,lte_$75
0,1,Roxbury,42.33975941,-71.08193843,House,Private room,2,1,1,1,Real Bed,18,1,0,1,4,431,93,flexible,150,1,btw_$75-$150
0,1,Roxbury,42.3364863,-71.08647876,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,1,0,3,0,0,,strict,209,1,btw_$151-$225
0,1,Roxbury,42.31645798,-71.07951953,Apartment,Private room,1,1,1,1,Real Bed,13,1,0,30,4,223,95,strict,39,0,lte_$75
1,1,Roxbury,42.32953005,-71.09275135,Apartment,Private room,2,1,1,1,Real Bed,19,1,30,2,14,242,100,moderate,95,0,btw_$75-$150
0,1,Roxbury,42.31133579,-71.08512821,House,Entire home/apt,8,2,3,8,Real Bed,24,5,100,3,4,226,80,strict,450,1,gte_226
0,1,Roxbury,42.32118869,-71.0750104,House,Private room,2,1,1,2,Real Bed,14,1,0,3,1,0,,flexible,64,0,lte_$75
0,1,Roxbury,42.32555276,-71.08705705,Apartment,Entire home/apt,10,1.5,3,4,Real Bed,18,8,0,1,24,176,90,moderate,269,1,gte_226
0,1,Roxbury,42.32404973,-71.0906873,Apartment,Entire home/apt,6,1.5,3,3,Real Bed,19,2,10,3,23,589,90,strict,250,1,gte_226
0,1,Roxbury,42.32672769,-71.09283128,Apartment,Private room,4,1.5,1,3,Real Bed,16,2,10,2,5,21,100,flexible,120,0,btw_$75-$150
0,1,Roxbury,42.33638943,-71.08660455,Apartment,Entire home/apt,4,1,2,2,Real Bed,17,2,10,3,2,21,80,strict,229,1,gte_226
0,1,Roxbury,42.32827182,-71.09443188,Apartment,Entire home/apt,4,1,0,2,Real Bed,18,2,10,3,25,519,92,strict,175,1,btw_$151-$225
0,1,Roxbury,42.32701652,-71.08146902,House,Private room,2,1,1,1,Real Bed,13,1,36,2,26,916,83,strict,70,0,lte_$75
0,1,Roxbury,42.33684717,-71.0868307,Apartment,Entire home/apt,4,1,2,2,Real Bed,16,1,0,3,0,0,,strict,169,1,btw_$151-$225
0,1,Roxbury,42.32158165,-71.09047218,House,Entire home/apt,10,2,4,6,Real Bed,23,2,25,2,105,1839,91,strict,150,1,btw_$75-$150
0,0,Roxbury,42.3324838,-71.07235984,House,Private room,3,2,1,3,Real Bed,10,1,40,3,6,223,68,flexible,75,0,lte_$75
0,1,Roxbury,42.33565944,-71.0852038,Apartment,Entire home/apt,6,1,3,3,Real Bed,8,3,10,3,3,22,93,strict,229,1,gte_226
0,1,Roxbury,42.33851671,-71.07949731,House,Entire home/apt,6,1,2,3,Real Bed,20,3,10,1,19,480,90,moderate,450,1,gte_226
0,1,Roxbury,42.33103846,-71.09455874,House,Private room,2,2,1,1,Real Bed,21,1,0,1,83,349,89,strict,99,0,btw_$75-$150
0,1,Roxbury,42.33087831,-71.09298435,House,Private room,1,2,1,1,Real Bed,19,1,0,1,48,356,96,strict,99,0,btw_$75-$150
0,1,Roxbury,42.33646144,-71.08270026,House,Entire home/apt,6,2,2,3,Real Bed,18,1,0,7,0,0,,flexible,250,1,gte_226
1,1,Roxbury,42.32821308,-71.09265012,Apartment,Private room,1,1,1,1,Real Bed,20,1,30,2,78,659,96,moderate,92,0,btw_$75-$150
0,0,Roxbury,42.29711641,-71.09248295,Loft,Shared room,2,1,1,1,Real Bed,17,1,0,1,0,0,,flexible,99,0,btw_$75-$150
1,1,Roxbury,42.32943011,-71.09307508,Apartment,Private room,2,1,1,1,Real Bed,19,1,30,2,85,694,98,moderate,125,0,btw_$75-$150
0,1,Roxbury,42.32614221,-71.08840448,Apartment,Private room,2,1,1,1,Real Bed,13,1,20,3,83,1903,95,strict,85,0,btw_$75-$150
1,1,Roxbury,42.31781669,-71.09135484,Apartment,Private room,1,1.5,1,1,Real Bed,11,1,15,30,9,91,98,flexible,35,0,lte_$75
1,1,Roxbury,42.32945376,-71.09308986,Townhouse,Private room,2,1,1,1,Real Bed,12,1,40,3,31,290,93,moderate,90,0,btw_$75-$150
0,1,Roxbury,42.31076766,-71.08626931,Apartment,Entire home/apt,10,3.5,0,3,Real Bed,20,6,20,4,0,0,,strict,450,1,gte_226
0,0,Roxbury,42.32460041,-71.09799858,Apartment,Shared room,1,1,1,1,Pull-out Sofa,13,1,0,1,43,334,87,flexible,35,0,lte_$75
0,1,Roxbury,42.32348049,-71.09492677,Apartment,Private room,1,1,1,1,Real Bed,12,1,0,1,0,0,,flexible,100,0,btw_$75-$150
0,0,Roxbury,42.33897284,-71.08033701,Apartment,Private room,1,1,1,1,Real Bed,10,1,0,1,0,0,,flexible,52,0,lte_$75
0,1,Roxbury,42.33923256,-71.08141307,Apartment,Entire home/apt,4,,1,1,Real Bed,8,1,0,2,65,1368,86,strict,163,1,btw_$151-$225
0,1,Roxbury,42.3383682,-71.08181551,Apartment,Entire home/apt,7,2,3,3,Real Bed,18,5,100,4,1,0,,flexible,650,1,gte_226
0,1,Roxbury,42.33720962,-71.08478305,Apartment,Private room,2,1,1,1,Real Bed,7,1,15,3,25,428,86,moderate,65,0,lte_$75
0,0,Roxbury,42.34036913,-71.08227084,Apartment,Private room,1,1,1,1,Real Bed,8,1,0,1,0,0,,moderate,83,0,btw_$75-$150
0,1,Roxbury,42.31793468,-71.07922631,Apartment,Private room,1,1,1,1,Real Bed,10,1,0,30,4,354,90,strict,40,0,lte_$75
0,0,Roxbury,42.33656432,-71.08414057,Apartment,Private room,1,1,1,1,Real Bed,8,0,0,3,2,4,90,strict,50,0,lte_$75
1,1,Roxbury,42.32964015,-71.09274149,Apartment,Entire home/apt,8,2,4,5,Real Bed,17,0,0,2,1,0,100,moderate,625,1,gte_226
0,1,Roxbury,42.33740473,-71.07842744,Apartment,Entire home/apt,4,1,0,2,Real Bed,14,1,0,2,3,37,100,flexible,200,1,btw_$151-$225
1,1,Roxbury,42.32974333,-71.09185431,Apartment,Private room,2,1,1,1,Real Bed,8,1,40,3,38,317,98,moderate,90,0,btw_$75-$150
0,1,Roxbury,42.32554505,-71.08577829,Apartment,Private room,2,1,1,1,Real Bed,14,1,30,1,58,508,83,moderate,65,0,lte_$75
1,1,Roxbury,42.32757428,-71.09210878,Apartment,Entire home/apt,4,2,2,2,Real Bed,15,0,0,2,0,0,,moderate,300,1,gte_226
0,0,Roxbury,42.3106574,-71.08493656,Apartment,Private room,2,1,1,1,Real Bed,11,1,0,1,0,0,,flexible,50,0,lte_$75
0,1,Roxbury,42.31680579,-71.07352707,House,Private room,2,1,1,1,Real Bed,7,1,60,1,3,34,87,flexible,100,0,btw_$75-$150
0,1,Roxbury,42.32422718,-71.08004848,Apartment,Private room,3,1,1,3,Real Bed,16,2,42,2,0,0,,flexible,75,0,lte_$75
0,1,Roxbury,42.31710874,-71.08077882,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,30,3,131,93,strict,35,0,lte_$75
0,1,Roxbury,42.32511846,-71.08323012,Apartment,Private room,2,1,1,1,Real Bed,15,1,30,1,45,494,82,moderate,63,0,lte_$75
0,1,Roxbury,42.32630904,-71.0831874,Apartment,Private room,2,1,1,1,Real Bed,14,1,30,1,32,482,85,flexible,63,0,lte_$75
0,1,Roxbury,42.33852368,-71.07984588,Apartment,Entire home/apt,4,1,1,2,Real Bed,8,1,0,2,63,1140,88,strict,167,1,btw_$151-$225
0,0,Roxbury,42.3223663,-71.07874135,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,3,6,42,97,moderate,150,1,btw_$75-$150
0,1,Roxbury,42.33461965,-71.07637612,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,2,2,32,100,flexible,150,1,btw_$75-$150
0,1,Roxbury,42.32964654,-71.09502742,Apartment,Entire home/apt,6,1,2,3,Real Bed,20,2,10,3,138,1842,92,strict,225,1,btw_$151-$225
0,1,Roxbury,42.33929253,-71.08074915,Apartment,Private room,1,1,1,1,Real Bed,11,1,0,3,0,0,,flexible,50,0,lte_$75
0,0,Roxbury,42.32860575,-71.09175965,Apartment,Private room,1,,1,,Real Bed,0,1,0,1,0,0,,flexible,53,0,lte_$75
1,1,Roxbury,42.32960717,-71.09340591,Apartment,Private room,1,1,1,1,Real Bed,20,0,0,2,40,641,96,moderate,81,0,btw_$75-$150
0,1,Roxbury,42.32513754,-71.09264112,Apartment,Private room,1,1,1,1,Real Bed,8,1,0,2,3,742,93,moderate,79,0,btw_$75-$150
0,1,South End,42.34458195,-71.07551296,Apartment,Entire home/apt,2,1,1,1,Real Bed,14,1,0,2,5,107,92,moderate,195,1,btw_$151-$225
0,0,South End,42.33996517,-71.07514202,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,5,9,434,100,flexible,295,1,gte_226
0,0,South End,42.34541907,-71.07711093,Apartment,Private room,2,1,1,1,Real Bed,2,1,0,7,0,0,,strict,120,0,btw_$75-$150
0,1,South End,42.33816149,-71.06815384,Apartment,Entire home/apt,7,2,2,5,Real Bed,13,1,0,1,1,0,,strict,200,1,btw_$151-$225
0,1,South End,42.33726366,-71.07632732,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,9,1,0,2,42,850,92,strict,250,1,gte_226
0,0,South End,42.34021512,-71.07499794,Apartment,Entire home/apt,2,1,,1,Real Bed,0,1,0,1,0,0,,flexible,176,1,btw_$151-$225
0,1,South End,42.3412203,-71.07532969,Apartment,Entire home/apt,2,1,1,1,Real Bed,15,1,0,7,19,1100,93,flexible,150,1,btw_$75-$150
0,1,South End,42.34259444,-71.0794207,Apartment,Entire home/apt,2,1,,1,Real Bed,9,1,0,2,9,1493,89,super_strict_30,229,1,gte_226
0,1,South End,42.34422662,-71.07787818,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,1,0,2,6,1078,80,super_strict_30,279,1,gte_226
0,1,South End,42.3425859,-71.07969076,Apartment,Entire home/apt,2,1,1,1,Real Bed,10,1,0,2,4,772,84,super_strict_30,279,1,gte_226
0,0,South End,42.34518663,-71.07229518,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,15,4,25,3,35,1317,86,strict,290,1,gte_226
0,1,South End,42.34336279,-71.07803854,Apartment,Entire home/apt,2,1,,1,Real Bed,9,1,0,3,1,0,,super_strict_30,275,1,gte_226
0,1,South End,42.33833507,-71.07090524,Apartment,Entire home/apt,4,2,2,2,Real Bed,17,2,30,2,3,14,93,moderate,185,1,btw_$151-$225
0,1,South End,42.34748545,-71.07312593,Apartment,Entire home/apt,4,1,1,1,Real Bed,11,1,0,1,13,382,92,moderate,399,1,gte_226
0,1,South End,42.33762737,-71.07394703,Apartment,Entire home/apt,4,1,2,2,Real Bed,19,2,30,2,111,720,94,strict,255,1,gte_226
0,1,South End,42.34284812,-71.07212171,Apartment,Shared room,1,1,1,1,Airbed,17,1,0,1,29,838,90,strict,75,0,lte_$75
0,1,South End,42.33596696,-71.07508978,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,13,1,0,2,9,184,84,strict,250,1,gte_226
0,0,South End,42.33804084,-71.07574541,Apartment,Private room,2,1,1,1,Real Bed,14,1,20,1,4,14,95,moderate,100,0,btw_$75-$150
1,1,South End,42.33632671,-71.07415655,Apartment,Entire home/apt,4,1,1,1,Real Bed,18,2,30,2,27,423,96,strict,215,1,btw_$151-$225
0,1,South End,42.34623304,-71.0736387,House,Private room,1,1,1,1,Real Bed,7,1,12,1,96,834,85,moderate,125,0,btw_$75-$150
0,1,South End,42.33716187,-71.07611332,Apartment,Private room,2,1,1,1,Real Bed,11,1,0,2,5,413,96,flexible,110,0,btw_$75-$150
0,1,South End,42.33831709,-71.07658637,Condominium,Private room,2,1.5,1,1,Real Bed,26,1,70,2,26,354,96,moderate,125,0,btw_$75-$150
0,1,South End,42.33628155,-71.06903946,Apartment,Private room,2,1,1,1,Real Bed,16,1,0,1,4,63,90,moderate,80,0,btw_$75-$150
1,1,South End,42.34398116,-71.06485661,Apartment,Entire home/apt,8,2,3,4,Real Bed,24,4,0,2,34,239,95,strict,373,1,gte_226
0,1,South End,42.34503948,-71.06213505,Apartment,Entire home/apt,8,2,3,4,Real Bed,18,1,0,2,1,0,80,strict,525,1,gte_226
0,1,South End,42.34549103,-71.06242223,Condominium,Entire home/apt,4,2,2,2,Real Bed,23,2,10,3,18,253,96,strict,299,1,gte_226
0,1,South End,42.34479539,-71.06325926,Condominium,Entire home/apt,2,1,1,1,Real Bed,24,1,10,3,4,109,95,strict,269,1,gte_226
0,1,South End,42.34576674,-71.06318919,Apartment,Entire home/apt,4,1,1,2,Real Bed,24,2,10,3,20,367,90,strict,189,1,btw_$151-$225
0,1,South End,42.34387422,-71.07417158,Apartment,Entire home/apt,2,1,0,1,Real Bed,12,1,0,1,22,324,92,moderate,215,1,btw_$151-$225
0,1,South End,42.34555988,-71.06337695,Condominium,Entire home/apt,4,1,2,2,Real Bed,23,2,10,3,19,210,96,strict,279,1,gte_226
0,1,South End,42.34633991,-71.06438062,Condominium,Entire home/apt,4,1,1,2,Real Bed,23,1,10,3,14,275,93,strict,289,1,gte_226
0,1,South End,42.34740738,-71.07267289,Apartment,Entire home/apt,2,1,1,1,Real Bed,18,1,0,2,7,292,94,strict,229,1,gte_226
0,1,South End,42.34425636,-71.06330675,Apartment,Entire home/apt,4,1,1,2,Real Bed,25,1,0,2,51,293,93,moderate,154,1,btw_$151-$225
1,1,South End,42.34435009,-71.06362034,Apartment,Entire home/apt,6,2,2,3,Real Bed,16,1,0,2,42,280,96,moderate,236,1,gte_226
0,0,South End,42.34370147,-71.06921833,Apartment,Entire home/apt,4,1,1,2,Real Bed,21,2,35,2,54,355,94,strict,175,1,btw_$151-$225
0,0,South End,42.33595845,-71.07507958,Apartment,Shared room,1,1,1,1,Real Bed,15,1,15,1,0,0,,flexible,60,0,lte_$75
0,1,South End,42.34487888,-71.06312885,Condominium,Entire home/apt,4,1,1,2,Real Bed,24,2,10,3,17,324,91,strict,229,1,gte_226
0,1,South End,42.34443022,-71.06251625,Apartment,Entire home/apt,6,2,2,3,Real Bed,24,1,0,1,57,281,94,moderate,234,1,gte_226
0,1,South End,42.34485683,-71.0621073,Apartment,Entire home/apt,4,2,2,2,Real Bed,23,2,10,3,29,368,96,strict,329,1,gte_226
0,1,South End,42.34538511,-71.06362273,Apartment,Entire home/apt,4,1,1,2,Real Bed,24,1,10,3,1,0,80,strict,209,1,btw_$151-$225
1,1,South End,42.34169589,-71.06889225,Apartment,Entire home/apt,2,1,0,1,Real Bed,19,2,0,3,56,926,96,moderate,195,1,btw_$151-$225
0,1,South End,42.34634242,-71.06385899,Apartment,Entire home/apt,4,1,1,2,Real Bed,22,2,10,3,1,0,100,strict,169,1,btw_$151-$225
0,1,South End,42.34445533,-71.07411174,Townhouse,Entire home/apt,2,1,0,1,Real Bed,14,2,25,2,5,25,96,strict,145,0,btw_$75-$150
0,0,South End,42.34341556,-71.07951597,Apartment,Entire home/apt,2,1,0,1,Real Bed,14,1,0,2,22,190,90,strict,219,1,btw_$151-$225
0,1,South End,42.34559448,-71.0748806,Apartment,Entire home/apt,1,1,1,1,Real Bed,10,1,0,14,7,267,100,strict,150,1,btw_$75-$150
0,0,South End,42.34382074,-71.07536875,Apartment,Entire home/apt,2,1,0,1,Real Bed,16,1,0,3,1,0,100,strict,215,1,btw_$151-$225
0,1,South End,42.3446768,-71.07762315,Apartment,Private room,2,1,1,1,Real Bed,9,1,0,7,2,296,100,strict,155,1,btw_$151-$225
