TEXT,graphics,hockey,medical,newsgroup
"In article < C4zCII.Ftn@watserv1.uwaterloo.ca> smale@healthy.uwaterloo.ca (Bryan Smale) writes: Well, since the Oilers didn't win a heck of a lot of games, I'm not sure they deserve and MVP ("" cann't win without him"" ). However, I'd suggest Kelly Buchberger instead of Dave Manson, who has had a brutal year, his pick for the All-Star game notwithstanding. As for biggest surprise, I'd say that Buchberger had higher expectations this year due to his "" breakthrough"" year (for him) last year, so he didn't really raise his game. My suggestion would be Shjon Podein, one of the callups from Cape Breton during the year. He was quite far down on the depth chart in the Oilers stable of prospects, but made a big impact on the team. He has 12 goals in his 33 games and is only -1. Those are decent numbers for a third-line player who was seemingly doomed to minor-league oblivion. The Oilers coaching staff likens his style to John Tonelli. I think he'll be on the full-time roster next year. As for biggest disappointment, you could name any of the players the Oilers dumped for lousy production this year (Nicholls, Gilchrist, Tikkanen) or even Shayne Corson, but Mellanby isn't far off. -- Andrew Scott | andrew@idacom.hp.com HP IDACOM Telecom Division | (403) 462-0666 ext. 253 During the Roman Era, 28 was considered old...",0,1,0,hockey
"Stephen Legge (SLEGGE@kean.ucs.munc.ca) writes: Actually, this part was really interesting. It turns out that the mask is custom-fit to the goalie's face. The goalie puts his/her face through a piece of wood (or was it plastic?) with a hole in it that allows only the face and forehead to show. Hair is covered by a cap, eyes are covered by a plastic wrap-type material, and vaseline is put on the goaltender's face. Then, a plaster is spread on their cheeks, forehead, and chin which takes about 12 minutes to dry sufficiently. When it dries, it is effectively a mold of the goalie's face. This is used as the basis of the mask (the rest involves padding the inside, hardening the exterior, fitting the cage, etc. etc. John Blue of the Bruins actually demonstrated the procedure on the show. Yeah, Essensa's mask looked really good. Actually, I thought I heard him say that it _was_ Potvin's for certain. I would bet money on it either way...and it did look awesome! dchhabra@stpl.ists.ca",0,1,0,hockey
ktgeiss@miavx1.acs.muohio.edu writes: Maine 5-4.,0,1,0,hockey
"In article < C4zCII.Ftn@watserv1.uwaterloo.ca> smale@healthy.uwaterloo.ca (Bryan Smale) writes: Chelios is by far the MVP on Chicago... Manson, by his own admission, had a terrible year...the Oilers don't really have a team MVP...by default, it should go to Craig MacTavish. Shjon Podein was the biggest surprise...Tikkanen the biggest disappointment. Tinordi was back by mid-season last year...and when he plays he is the MVP. King had a great year last year also. How can Kovalev be a surprise? Fence-sitting...look at Philly's record with Eric and without... there is no doubt. Soderstrom is probably the biggest surprise. Tocchet had a near 100 point season in Philly with Mike Bullard as his center...why shouldn't he be able to do that with Mario? Really Joseph deserves the MVP nod. Gerald",0,1,0,hockey
"In article < 1993Apr4.051942.27095@ramsey.cs.laurentian.ca> , maynard@ramsey.cs.laurentian.ca (Roger Maynard) writes: More like Philadelphia making dust out of dead Leafs. Roger why do you continue to embarass yourself with your brash predictions? They got whitewashed by a last place team. Granted Philly is pretty decent but the "" best team in the Cambell Conference"" would have beaten a last place team. -- Scott E. Humphrey, Chemical Engineering, University of Tulsa hse31913@vax1.utulsa.edu Bruins for The Cup!!! Opinions expressed are those of the individual, not of the U of Tulsa.",0,1,0,hockey
"allan@cs.UAlberta.CA (Allan Sullivan) writes: Before I begin lambasting Don Cherry, let me first say that I've been sort of a Cherry fan for a while...admittedly stuff he says has to be taken lightly, but he's more-or-less harmless. On Saturday, however, he crossed the lines of good taste: This is the best he can do?!! Gee Don, tremendous amounts of professionalism here. The CBC looks just as bad as he looks foolish letting him get away with this nonsense...making fun of names?? It's bad enough that he makes asinine blanket statements about European players, but he's now resorted to making fun of their names too? He sounded like an idiot, much like he did last week when he said that Teemu would never make it to his 'Rock 'em, Sock 'em' video until he dropped the gloves... Well, what he _said_ was that even though he's been around the league for quite some time, he still doesn't know who's where w.r.t. conference and division names. HELLO??!! McFly?? The names have been around for a couple of decades or so....he also invited the audience to "" Name the teams in the Wales...quick, quick!"" Followed by "" Ah, you don't know, I don't know...."" Sorry Don. Wrong on this one. This was absolutely hilarious. Don's argument about the basketball and baseball brawls was fairly good...unfortunately he neglected to mention the fines that were levelled in the NBA case. Serious money...oh well, he's never been one for objectivity, has he? Don's question to Gretzky: Now this I liked.",0,1,0,hockey
"TSN Sportsdesk just reported that the OTTAWA SUN has reported that Montreal will send 4 players + $15 million including Vin Damphousse and Brian Bellows to Phillidelphia, Phillie will send Eric Lindros to Ottawa, and Ottawa will give it's first round pick to Montreal. If this is true, it will most likely depend on whether or not Ottawa gets to choose 1st overall. Can Ottawa afford Lindros' salary? Personally, I cann't see Philli giving up Lindros -- for anything. They didn't give away that much to Quebec just to trade him away again. Not to mention that Lindros seems to be a *huge* draw in Phillie -- and that he represents a successful future for the franchise. Ottawa may be better off taking the 4 players +$15 from Montreal for the pick. Stephen Legge SLEGGE@kean.ucs.munc.ca",0,1,0,hockey
"jason@studsys.mscs.mu.edu (Jason Hanson) writes: To put it mildly. As I watched the Flyers demolish Toronto last night, 4-0, I realized that no matter how good the Leafs' #1 line may be, they'll need one or two more decent lines to go far in the playoffs. And, of course, a healthy Felix Potvin. ^~^~^~^~^~^~^~^~^\\\^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^ Thomas A. Darling \\\ The Cellar BBS & Public Access System: 215.539.3043 darling@cellar.org \\\ GEnie: T.DARLING \\ FactHQ "" Truth Thru Technology"" v~v~v~v~v~v~v~v~v~v~\\\~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v",0,1,0,hockey
"jmd@cbnewsm.cb.att.com (joseph.m.dakes) writes: Aw, just take a moment to digest it and I'm sure you'll see the humour... ^~^~^~^~^~^~^~^~^\\\^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^~^ Thomas A. Darling \\\ The Cellar BBS & Public Access System: 215.539.3043 darling@cellar.org \\\ GEnie: T.DARLING \\ FactHQ "" Truth Thru Technology"" v~v~v~v~v~v~v~v~v~v~\\\~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v~v",0,1,0,hockey
"In article < 1993Apr5.212018.25066@eng.cam.ac.uk> dscy@eng.cam.ac.uk (D.S.C. Yap) writes: They were, and even if Washington might consider Patty a bust, I'd rework that trade in a minute. Druce has been a complete and utter bust here, only 5 goals. Daryl Turner : r.s.h contact for the Winnipeg Jets Internet: umturne4@ccu.umanitoba.ca FidoNET: 1:348/701 -or- 1:348/4 (please route through 348/700) Tkachuk over to Zhamnov, up to Sel{nne, he shoots, he scores! The Jets win the Cup! The Jets win the Cup! Essensa for Vezina! Housley for Norris! Sel{nne for Calder!",0,1,0,hockey
"Article-I.D.: usenet.1pqvti$74p Reply-To: mac18@po.CWRU.Edu (Michael A. Cornell) Organization: Case Western Reserve University, Cleveland, OH (USA) Lines: 23 NNTP-Posting-Host: slc12.ins.cwru.edu Did you ever notice how many people on the net have trouble in the comparitively easy task of spelling the nick name of our fair city? I never knew that Philadelphia becomes Phillie or Philli when spoken of. So for all you who don't know yet here's a _little_ clue. IT IS SPELLED: P H I L L Y OK...thank you. Oh yeah, about that drug-induced trade rumor....I don't think the Sniders are that stupid...the rumor you should be looking into is Mike Keenan coming back to coach the FLYERS. later Mike -- Mike Cornell | "" There are a great many people in the country today who, mac18@po.cwru.edu| through no fault of their own, are sane."" -Monty Python ---------------------------------------------------------------------------- Let's Go Flyers! Stanley Cup in '94! "" OH! My brain hurts!"" - Mr D. P. Gumby",0,1,0,hockey
"Article-I.D.: cbnewsh.1993Apr5.141123.8101 References: < 16BA3A61C.BAHAYES@bcsc02.gov.bc.ca> < 1993Apr2.175052.22810@thunder.mcrcim.mcgill.edu> Distribution: na Organization: AT&T Lines: 21 In article < 1993Apr2.175052.22810@thunder.mcrcim.mcgill.edu> , breton@McRCIM.McGill.EDU (Pierre Breton) writes: Pierre, For purposes of the tie breaker, you only count the first three games in each city. Therefore, Quebec cannot possibly be ahead of Montreal 4-3, and there's probably only one game that counts remaining between Boston and Quebec, which means Boston has probably already won. pete clark - rsh FLYERS contact",0,1,0,hockey
"With the kind of team Montreal has now, they can take the cup easily. The only problem they have right now is that everyone is trying to steal the show and play alone. They need some massive teamwork. They are also in a little of a slump because long-time hockey Montreal Canadiens announcer Claude Mouton died last tuesday and it was rough on everybody because he has worked with the organization for 21 years. But I know that is no excuse. But if the Habs manage to get some good teamwork and get into the spirit, they should have no problem winning in May. Dean",0,1,0,hockey
"Article-I.D.: netlink.4iBk2B1w165w References: < 1993Apr4.051942.27095@ramsey.cs.laurentian.ca> Organization: NetLink Online Communications, San Diego CA Lines: 7 The Blackhawks shall triumph. Walter Ladwig @ "" This is the weather the cuckoo likes, Net Link @ armored division submissive to DrBombay@Netlink.cts.com @ vernacular the world into a gambling @ birdhouse velocity."" -The Cut-Ups",0,1,0,hockey
"pereira@CAM.ORG (Dean Pereira) writes: I agree. I also think Roy needs a good kick sometimes...that horrible 4-0 loss to the Capitals last week...yeeeech! Here's to Cup #23...this year! -- Richard J. Rauser "" You have no idea what you're doing."" rauser@sfu.ca "" Oh, don't worry about that. We're professional WNI outlaws - we do this for a living."" ----------------- "" Remember, no matter where you go, there you are."" -Dr.Banzai",0,1,0,hockey
"Ten years ago, the number of Europeans in the NHL was roughly a quarter of what it is now. Going into the 1992/93 season, the numbers of Euros on NHL teams have escalated to the following stats: Canadians: 400 Americans: 100 Europeans: 100 Please note that these numbers are rounded off, and taken from the top 25 players on each of the 24 teams. My source is the Vancouver Sun. Here's the point: there are far too many Europeans in the NHL. I am sick of watching a game between an American and a Canadian team (let's say, the Red Wings and the Canucks) and seeing names like "" Bure"" "" Konstantinov"" and "" Borshevshky"" . Is this North America or isn't it? Toronto, Detriot, Quebec, and Edmonton are particularly annoying, but the numbers of Euros on other teams is getting worse as well. I live in Vancouver and if I hear one more word about "" Pavel Bure, the Russian Rocket"" I will completely throw up. As it is now, every time I see the Canucks play I keep hoping someone will cross-check Bure into the plexiglassso hard they have to carry him out on a stretcher. (By the way, I'm not a Canucks fan to begin with ;-). Okay, the stretcher remark was a little carried away. But the point is that I resent NHL owners drafting all these Europeans INSTEAD of Canadians (and some Americans). It denies young Canadians the opportunity to play in THEIR NORTH AMERICAN LEAGUE and instead gives it to Europeans, who aren't even better hockey players. It's all hype. This "" European mystique"" is sickening, but until NHL owners get over it, Canadian and American players will continue to have to fight harder to get drafted into their own league. With the numbers of Euros in the NHL escalating, the problem is clearly only getting worse. I'm all for the creation of a European Hockey League, and let the Bures and Selannes of the world play on their own continent. I just don't want them on mine. -- Richard J. Rauser "" You have no idea what you're doing."" rauser@sfu.ca "" Oh, don't worry about that. We're professional WNI outlaws - we do this for a living."" ----------------- "" Remember, no matter where you go, there you are."" -Dr.Banzai",0,1,0,hockey
"True rumor. Fact! A big three way deal! Eric Lindros going to Ottawa Senators. And Senators get $15mill from Montreal. Montreal gets Alexander Daigle (the first round pick from Senators) Philly gets Damphousse, Bellow, Patrick Roy and a draft pick. -- ______ shadow@r-node.gts.org | |__| | If it's there and you can see it - it's real | () | If it's there and you cann't see it - it's transparent |______| If it's not there and you cann't see it - you erased it!",0,1,0,hockey
Article-I.D.: cbnewsl.1993Apr5.183014.16567 References: < 16b5xvf@rpi.edu> < 1993Apr3.014237.20959@sifon.cc.mcgill.ca> Distribution: na Organization: AT&T Lines: 26 In article < 1993Apr3.014237.20959@sifon.cc.mcgill.ca> bui@ee470.ee.mcgill.ca (BUI/DON/MR) writes: Please count me in also... Just cann't tell you how excited I was when the Islanders beat the Rangers in overtime on last Friday!!! Go Isles!,0,1,0,hockey
"In article < PATRICK.93Apr2201529@blanco.owlnet.rice.edu> patrick@blanco.owlnet.rice.edu (Patrick L Humphrey) writes: Hey Patrick, the Montana Magic played in Billings, not Great Falls... Marc, Phoenix and Houston it is... ------------------------------------------------------------------------------- _/_/ _/ _/_/ _/_/_/_/ _/_/_/_/ _/_/ _/_/_/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/_/_/ _/ _/_/_/_/ _/ _/_/_/ _/_/_/ _/_/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _/ _ _ _____ _/_/_/ _/_/_/_/ _/ _/ _/_/_/_/ _/_/_/_/ _/ _/ _/_/_/ - - /____/ ............................................................................... Marc Foster, r.s.h contact for the Oklahoma City Blazers, 1993 Central Hockey University of Oklahoma Geography Department League Adams Cup Internet: mfoster@geohub.gcn.uoknor.edu Champions mfoster@alliant.backbone.uoknor.edu To be placed on the CHL Mailing List, send email to either address above. -------------------------------------------------------------------------------",0,1,0,hockey
"In article < 1993Apr5.203552.1@kean.ucs.mun.ca> slegge@kean.ucs.mun.ca writes: Obviously some reporter for the Ottawa Sun got taken by an April Fools joke...probably started by someone with the Nordiques or the Bruins. Like for example...who is going to reimburse the Flyers for the $15 million they paid to the Nordiques...like the Senators are going to get Lindros and $15 million. The Flyers sent the equivalent of 6 or 7 players (when you include the draft choices) to Quebec, and they are going to get only four back. Some reporter was had real badly and someone must be having a real good laugh seeing as how the so much of the sports media has chosen to publicize this utter nonsense. Can you think...it cannot possibly be true...no need for the "" if"" ! I cann't believe that anyone would consider giving such crap even the remotest consideration. Gerald",0,1,0,hockey
"Article-I.D.: ramsey.1993Apr6.045046.5658 References: < rauser.734062608@sfu.ca> Organization: Dept. of Computer Science, Laurentian University, Sudbury, ON Lines: 15 In < rauser.734062608@sfu.ca> rauser@fraser.sfu.ca (Richard "" The Racist"" Rauser) writes: [all kinds of unacceptably racist drivel deleted] And after that we find the man has absolutely nothing to say. Richard J. Rauser, you are a dishonourable little man. caustically, when necessary, rm -- Roger Maynard maynard@ramsey.cs.laurentian.ca",0,1,0,hockey
"Article-I.D.: aludra.1pr2c9INNg56 References: < rauser.734062608@sfu.ca> Sender: nntp@aludra.usc.edu Organization: University of Southern California, Los Angeles, CA Lines: 15 NNTP-Posting-Host: aludra.usc.edu rauser@fraser.sfu.ca (Richard John Rauser) writes: According to what reasonable principle of justice does standing in intimate geographical and psychological relations to a league give one some privileged right to play in it? A European",0,1,0,hockey
"In article < 1993Apr04.223559.7129@rose.com> , jack.petrilli@rose.com (jack petrilli) writes: [... stuff deleted ...] I have to agree here. As I heard on TSN tonight, "" You want to pick someone else, but you just don't see how you can"" . And I'm a Bruins fan. Maybe this year will be different, but it doesn't look good. Time will tell, though. [... lots more deleted ...] Randy -- Randy A. Coulman, M.Sc. | ARIES Laboratory Research Assistant | Department of Computational Science | University of Saskatchewan coulman@cs.Usask.ca | Saskatoon, SK S7N 0W0",0,1,0,hockey
"In article < Rs2J2B8w164w@cellar.org> , darling@cellar.org (Thomas Darling) writes: If anybody is having problems following the thread be sure to ask the origonal poster to rectify your misunderstanding. KOZ LETS GO CAPS!!!",0,1,0,hockey
"In < rauser.734062534@sfu.ca> rauser@fraser.sfu.ca (Richard John Rauser) writes: This is known as the Savard syndrome - and we are talking Denis, not Serge. No team will ever win squat with the likes of Denis Savard in their lineup. They could tell Savard to stay home and watch the games on TV. Sounds like #12 to me. cordially, as always, rm -- Roger Maynard maynard@ramsey.cs.laurentian.ca",0,1,0,hockey
"Listen, *ASSHOLE*, I'm just commenting on what I heard reported on the sports news!! You'll notice my skeptical comment! Sheesh... I thought this group wasfor conversation! Guess I was wrong. }-< Stephen Legge SLEGGE@kean.ucs.munc.ca",0,1,0,hockey
"In article < rauser.734062608@sfu.ca> rauser@fraser.sfu.ca (Richard John Rauser) writes: You know, you're absolutely right. I think we should round up all those players of European descent and ship 'em back to where they came from. Let's see, with whom should we start? I dunno, Lemieux? Hmmm...sounds like he has *French* blood in him!!! Hey! France is part of Europe! Send that Euro-blooded boy back!!! Sheesh. I don't think it would be hard to find some Native Americans (or Native Canadians, for that matter) who would dispute your claim to this great continent of *ours.* Ya see, if you believe the anthropologists, we're *all* immigrants of some sort. If you really don't think that Mogilny, Bure, Selanne, et al have improved the NHL, then I'm not sure you understand the game. -- ****************************************************************************** Dan Lyddy daniell@cory.berkeley.edu University of California at Berkeley "" No, I don't play hockey. Not too many brothers do."" -- Deion Sanders",0,1,0,hockey
